0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000005	0.000016	0.000029	0.000016	0.000005	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000009	0.000049	0.000168	0.000308	0.000168	0.000049	0.000009	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000012	0.000084	0.000434	0.001492	0.002726	0.001492	0.000434	0.000084	0.000012	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000001	0.000009	0.000084	0.000587	0.003041	0.010417	0.018968	0.010417	0.003041	0.000587	0.000084	0.000009	0.000001	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000005	0.000049	0.000434	0.003041	0.015708	0.053592	0.097182	0.053592	0.015708	0.003041	0.000434	0.000049	0.000005	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000001	0.000016	0.000168	0.001492	0.010417	0.053592	0.181976	0.328210	0.181976	0.053592	0.010417	0.001492	0.000168	0.000016	0.000001	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000002	0.000029	0.000308	0.002726	0.018968	0.097182	0.328210	0.588082	0.328210	0.097182	0.018968	0.002726	0.000308	0.000029	0.000002	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000001	0.000016	0.000168	0.001492	0.010417	0.053592	0.181976	0.328210	0.181976	0.053592	0.010417	0.001492	0.000168	0.000016	0.000001	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000005	0.000049	0.000434	0.003041	0.015708	0.053592	0.097182	0.053592	0.015708	0.003041	0.000434	0.000049	0.000005	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000001	0.000009	0.000084	0.000587	0.003041	0.010417	0.018968	0.010417	0.003041	0.000587	0.000084	0.000009	0.000001	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000012	0.000084	0.000434	0.001492	0.002726	0.001492	0.000434	0.000084	0.000012	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000009	0.000049	0.000168	0.000308	0.000168	0.000049	0.000009	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000005	0.000016	0.000029	0.000016	0.000005	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
